Date,Flight Number,Destination,Delay
7/20/15,1523,SEA,19
7/20/15,1526,SEA,-2
7/20/15,1531,RDU,-1
7/20/15,1563,ORD,-6
7/20/15,1579,LAX,-7
7/20/15,1583,EWR,-4
7/20/15,1586,ORD,-5
7/20/15,1591,ORD,-5
7/20/15,1593,EWR,-1
7/20/15,1602,ATL,2
7/20/15,1608,EWR,16
7/20/15,1614,LAS,23
7/20/15,1616,SEA,22
7/20/15,1641,IAD,28
7/20/15,1645,IAD,-1
7/20/15,1660,DEN,0
7/20/15,1662,ORD,5
7/20/15,1668,ORD,-5
7/20/15,1670,HNL,-3
7/20/15,1671,SAN,1
7/20/15,1674,EWR,-5
7/20/15,1681,PHL,22
7/20/15,1683,EWR,6
7/20/15,1684,LIH,-2
7/20/15,1686,DCA,1
7/20/15,1699,ATL,38
7/20/15,1710,LAX,62
7/20/15,1717,ORD,57
7/20/15,1721,KOA,-4
7/20/15,1723,KOA,23
7/20/15,1725,OGG,-1
7/20/15,1727,IND,-9
7/20/15,1728,ORD,4
7/20/15,1731,BOS,3
7/20/15,1742,EWR,3
7/20/15,1748,AUS,-9
7/20/15,1751,LAS,3
7/20/15,1754,EWR,20
7/20/15,1774,IAD,3
7/20/15,1780,SEA,12
7/20/15,1796,IAD,-3
7/20/15,1900,PHL,5
7/20/15,1914,IAH,25
7/20/15,1916,DEN,-5
7/20/15,1922,EWR,-2
7/20/15,1927,IAH,24
7/20/15,1928,ORD,-6
7/20/15,1937,IAH,177
7/20/15,1942,LAX,202
7/20/15,1944,EWR,-4
7/20/15,1946,BOS,-2
7/20/15,1947,BWI,3
7/20/15,1950,CLE,10
7/20/15,1957,MCO,-1
7/20/15,1960,LAX,2
7/20/15,1970,ORD,0
7/20/15,1973,ORD,20
7/20/15,1975,FLL,9
7/20/15,1984,PDX,98
7/20/15,1993,IAD,-2
7/20/15,2000,PHX,-1
7/21/15,72,LAX,-4
7/21/15,73,HNL,8
7/21/15,205,PDX,10
7/21/15,217,BOS,60
7/21/15,237,STL,-1
7/21/15,249,IAD,-1
7/21/15,258,MSP,-1
7/21/15,268,SNA,-2
7/21/15,276,EWR,4
7/21/15,294,DFW,52
7/21/15,300,HNL,1
7/21/15,309,IAD,8
7/21/15,318,DEN,-8
7/21/15,322,IAH,14
7/21/15,325,BOS,4
7/21/15,330,AUS,-1
7/21/15,331,DEN,-12
7/21/15,355,IAD,-4
7/21/15,361,LIH,-5
7/21/15,390,ORD,9
7/21/15,394,LAS,3
7/21/15,401,CLE,-4
7/21/15,414,SAN,-5
7/21/15,427,OGG,3
7/21/15,444,BOS,-3
7/21/15,477,ORD,-6
7/21/15,479,LAX,2
7/21/15,486,IAD,22
7/21/15,497,SLC,-3
7/21/15,502,JFK,-4
7/21/15,522,PDX,19
7/21/15,560,DFW,-4
7/21/15,572,ORD,-11
7/21/15,579,DEN,-4
7/21/15,580,PDX,-4
7/21/15,591,IAH,-1
7/21/15,611,SEA,33
7/21/15,614,SNA,-3
7/21/15,620,ORD,-7
7/21/15,624,ORD,209
7/21/15,637,JFK,14
7/21/15,642,SEA,-1
7/21/15,650,AUS,-10
7/21/15,663,HNL,0
7/21/15,664,LAS,-4
7/21/15,677,RNO,-4
7/21/15,691,SAN,23
7/21/15,693,IAH,0
7/21/15,704,JFK,-3
7/21/15,705,ORD,-4
7/21/15,718,IAH,-4
7/21/15,734,ORD,-6
7/21/15,743,BOS,-4
7/21/15,753,DEN,6
7/21/15,758,JFK,-3
7/21/15,760,JFK,32
7/21/15,776,ORD,-3
7/21/15,778,ORD,-1
7/21/15,788,BOS,0
7/21/15,806,DEN,5
7/21/15,814,LAX,-5
7/21/15,824,JFK,-4
7/21/15,864,RNO,-8
7/21/15,887,LAX,-4
7/21/15,898,JFK,2
7/21/15,1062,MSP,21
7/21/15,1073,BOS,64
7/21/15,1076,LAX,11
7/21/15,1084,SEA,-7
7/21/15,1091,DEN,9
7/21/15,1092,LAS,-2
7/21/15,1109,DEN,1
7/21/15,1118,EWR,7
7/21/15,1120,IAH,38
7/21/15,1122,HNL,4
7/21/15,1124,SEA,-4
7/21/15,1135,RDU,16
7/21/15,1149,EWR,8
7/21/15,1168,EWR,2
7/21/15,1178,PDX,-2
7/21/15,1185,EWR,-6
7/21/15,1192,LAX,15
7/21/15,1197,IAH,4
7/21/15,1216,LAS,-2
7/21/15,1227,EWR,25
7/21/15,1247,SAN,49
7/21/15,1250,IAH,2
7/21/15,1252,MCO,2
7/21/15,1257,ANC,5
7/21/15,1263,MCO,4
7/21/15,1273,OGG,86
7/21/15,1401,SAN,-5
7/21/15,1415,PDX,23
7/21/15,1438,EWR,0
7/21/15,1446,IAD,1
7/21/15,1449,LAS,7
7/21/15,1497,SEA,-1
7/21/15,1498,LAX,2
7/21/15,1499,IAD,116
7/21/15,1517,SAN,78
7/21/15,1523,SEA,72
7/21/15,1526,SEA,0
7/21/15,1531,RDU,18
7/21/15,1563,ORD,4
7/21/15,1579,LAX,38
7/21/15,1583,EWR,24
7/21/15,1586,ORD,-10
7/21/15,1591,ORD,7
7/21/15,1593,EWR,-3
7/21/15,1602,ATL,23
7/21/15,1614,LAS,-7
7/21/15,1616,SEA,2
7/21/15,1635,AUS,6
7/21/15,1641,IAD,34
7/21/15,1645,IAD,-6
7/21/15,1660,DEN,1
7/21/15,1668,ORD,30
7/21/15,1670,HNL,-1
7/21/15,1671,SAN,-4
7/21/15,1674,EWR,-2
7/21/15,1681,PHL,12
7/21/15,1683,EWR,1
7/21/15,1684,LIH,-1
7/21/15,1686,DCA,1
7/21/15,1699,ATL,48
7/21/15,1717,ORD,5
7/21/15,1721,KOA,12
7/21/15,1723,KOA,8
7/21/15,1725,OGG,5
7/21/15,1727,IND,61
7/21/15,1728,ORD,-6
7/21/15,1731,BOS,130
7/21/15,1742,EWR,1
7/21/15,1748,AUS,14
7/21/15,1751,LAS,4
7/21/15,1754,EWR,2
7/21/15,1780,SEA,97
7/21/15,1796,IAD,3
7/21/15,1867,PIT,14
7/21/15,1900,PHL,-4
7/21/15,1912,LAX,10
7/21/15,1914,IAH,7
7/21/15,1916,DEN,-1
7/21/15,1922,EWR,16
7/21/15,1927,IAH,12
7/21/15,1930,LAS,4
7/21/15,1937,IAH,6
7/21/15,1942,LAX,15
7/21/15,1944,EWR,12
7/21/15,1946,BOS,-5
7/21/15,1947,BWI,-5
7/21/15,1950,CLE,55
7/21/15,1957,MCO,3
7/21/15,1973,ORD,-1
7/21/15,1975,FLL,-1
7/21/15,1984,PDX,15
7/21/15,1993,IAD,-2
7/21/15,2000,PHX,-3
7/22/15,73,HNL,0
7/22/15,205,PDX,-1
7/22/15,217,BOS,1
7/22/15,237,STL,332
7/22/15,249,IAD,9
7/22/15,256,AUS,8
7/22/15,258,MSP,5
7/22/15,268,SNA,6
7/22/15,300,HNL,61
7/22/15,309,IAD,-3
7/22/15,317,IND,1
7/22/15,318,DEN,11
7/22/15,322,IAH,26
7/22/15,325,BOS,0
7/22/15,329,DEN,-5
7/22/15,330,AUS,-4
7/22/15,331,DEN,-3
7/22/15,355,IAD,2
7/22/15,361,LIH,2
7/22/15,367,ORD,17
7/22/15,394,LAS,-5
7/22/15,401,CLE,-1
7/22/15,414,SAN,2
7/22/15,421,IAD,-5
7/22/15,427,OGG,0
7/22/15,433,LAX,9
7/22/15,479,LAX,-5
7/22/15,485,ORD,-6
7/22/15,497,SLC,-3
7/22/15,498,SAN,2
7/22/15,502,JFK,-3
7/22/15,522,PDX,7
7/22/15,525,LAS,29
7/22/15,540,DEN,26
7/22/15,551,ORD,-3
7/22/15,560,DFW,21
7/22/15,569,AUS,-2
7/22/15,572,ORD,2
7/22/15,579,DEN,31
7/22/15,580,PDX,19
7/22/15,583,LAS,50
7/22/15,591,IAH,0
7/22/15,611,SEA,-3
7/22/15,614,SNA,0
7/22/15,620,ORD,-1
7/22/15,624,ORD,-2
7/22/15,637,JFK,34
7/22/15,650,AUS,-2
7/22/15,663,HNL,181
7/22/15,677,RNO,-3
7/22/15,691,SAN,-5
7/22/15,693,IAH,-2
7/22/15,704,JFK,-3
7/22/15,710,DEN,-1
7/22/15,718,IAH,9
7/22/15,721,EWR,-9
7/22/15,734,ORD,-3
7/22/15,743,BOS,0
7/22/15,753,DEN,14
7/22/15,758,JFK,1
7/22/15,760,JFK,-2
7/22/15,778,ORD,0
7/22/15,788,BOS,19
7/22/15,816,LAX,-5
7/22/15,820,ORD,17
7/22/15,824,JFK,4
7/22/15,864,RNO,-8
7/22/15,887,LAX,16
7/22/15,898,JFK,-4
7/22/15,1004,LAX,8
7/22/15,1042,EWR,41
7/22/15,1060,PHX,30
7/22/15,1062,MSP,-8
7/22/15,1073,BOS,265
7/22/15,1084,SEA,-3
7/22/15,1091,DEN,31
7/22/15,1092,LAS,-3
7/22/15,1111,EWR,0
7/22/15,1118,EWR,13
7/22/15,1120,IAH,2
7/22/15,1122,HNL,4
7/22/15,1124,SEA,1
7/22/15,1135,RDU,1
7/22/15,1149,EWR,6
7/22/15,1168,EWR,39
7/22/15,1178,PDX,58
7/22/15,1182,LAX,18
7/22/15,1192,LAX,24
7/22/15,1197,IAH,12
7/22/15,1216,LAS,3
7/22/15,1227,EWR,12
7/22/15,1250,IAH,-4
7/22/15,1252,MCO,-4
7/22/15,1257,ANC,0
7/22/15,1263,MCO,-1
7/22/15,1273,OGG,76
7/22/15,1401,SAN,41
7/22/15,1415,PDX,-6
7/22/15,1438,EWR,13
7/22/15,1440,DFW,30
7/22/15,1453,SEA,-4
7/22/15,1454,DEN,1
7/22/15,1497,SEA,0
7/22/15,1499,IAD,16
7/22/15,1517,SAN,17
7/22/15,1523,SEA,28
7/22/15,1526,SEA,4
7/22/15,1531,RDU,50
7/22/15,1579,LAX,-1
7/22/15,1583,EWR,7
7/22/15,1586,ORD,-1
7/22/15,1591,ORD,5
7/22/15,1593,EWR,-3
7/22/15,1602,ATL,7
7/22/15,1606,ORD,-1
7/22/15,1608,EWR,50
7/22/15,1614,LAS,1
7/22/15,1616,SEA,20
7/22/15,1635,BOS,-2
7/22/15,1641,IAD,-3
7/22/15,1645,IAD,9
7/22/15,1662,ORD,9
7/22/15,1668,ORD,19
7/22/15,1670,HNL,3
7/22/15,1671,SAN,2
7/22/15,1674,EWR,11
7/22/15,1681,PHL,34
7/22/15,1683,EWR,33
7/22/15,1684,LIH,-1
7/22/15,1686,DCA,48
7/22/15,1699,ATL,29
7/22/15,1704,LAS,-3
7/22/15,1717,ORD,2
7/22/15,1721,KOA,8
7/22/15,1723,KOA,-5
7/22/15,1725,OGG,-3
7/22/15,1728,PIT,-5
7/22/15,1731,BOS,11
7/22/15,1742,EWR,12
7/22/15,1743,LAX,-6
7/22/15,1751,LAS,114
7/22/15,1754,EWR,25
7/22/15,1780,SEA,46
7/22/15,1796,IAD,7
7/22/15,1900,PHL,5
7/22/15,1914,IAH,-4
7/22/15,1916,DEN,6
7/22/15,1922,EWR,9
7/22/15,1927,IAH,16
7/22/15,1930,IAD,3
7/22/15,1937,IAH,12
7/22/15,1942,LAX,56
7/22/15,1944,EWR,3
7/22/15,1946,BOS,-2
7/22/15,1947,BWI,46
7/22/15,1950,CLE,-1
7/22/15,1957,MCO,10
7/22/15,1960,LAX,0
7/22/15,1970,ORD,2
7/22/15,1973,ORD,45
7/22/15,1975,FLL,111
7/22/15,1984,PDX,8
7/22/15,1993,IAD,-2
7/23/15,72,LAX,8
7/23/15,73,HNL,11
7/23/15,205,PDX,77
7/23/15,217,BOS,-4
7/23/15,237,STL,-7
7/23/15,249,IAD,1
7/23/15,258,MSP,22
7/23/15,268,SNA,-5
7/23/15,276,EWR,-7
7/23/15,294,DFW,81
7/23/15,300,HNL,79
7/23/15,309,IAD,-6
7/23/15,318,DEN,143
7/23/15,322,IAH,0
7/23/15,325,BOS,-8
7/23/15,330,AUS,-10
7/23/15,355,IAD,23
7/23/15,361,LIH,4
7/23/15,394,LAS,-9
7/23/15,401,CLE,35
7/23/15,414,SAN,-6
7/23/15,427,OGG,0
7/23/15,444,BOS,61
7/23/15,477,ORD,-3
7/23/15,478,LAX,20
7/23/15,479,LAX,-1
7/23/15,480,PIT,1
7/23/15,486,IAD,19
7/23/15,497,SLC,65
7/23/15,502,JFK,-5
7/23/15,522,PDX,2
7/23/15,525,LAS,29
7/23/15,569,AUS,46
7/23/15,572,ORD,-3
7/23/15,580,PDX,104
7/23/15,583,LAS,2
7/23/15,591,IAH,0
7/23/15,611,SEA,0
7/23/15,614,SNA,15
7/23/15,620,ORD,-11
7/23/15,624,ORD,6
7/23/15,637,JFK,36
7/23/15,650,AUS,-1
7/23/15,663,HNL,17
7/23/15,677,RNO,-8
7/23/15,691,SAN,8
7/23/15,693,IAH,-2
7/23/15,704,JFK,-1
7/23/15,718,IAH,12
7/23/15,734,ORD,-7
7/23/15,743,BOS,-2
7/23/15,753,DEN,1
7/23/15,758,JFK,-4
7/23/15,760,JFK,2
7/23/15,778,ORD,-4
7/23/15,788,BOS,1
7/23/15,820,ORD,102
7/23/15,824,JFK,29
7/23/15,864,RNO,0
7/23/15,887,LAX,26
7/23/15,898,JFK,58
7/23/15,1004,LAX,39
7/23/15,1029,DFW,8
7/23/15,1038,LAS,9
7/23/15,1062,MSP,79
7/23/15,1073,BOS,77
7/23/15,1084,SEA,-2
7/23/15,1091,DEN,4
7/23/15,1092,LAS,0
7/23/15,1109,DEN,4
7/23/15,1118,EWR,10
7/23/15,1120,IAH,-1
7/23/15,1122,HNL,4
7/23/15,1124,SEA,-8
7/23/15,1135,RDU,-4
7/23/15,1149,EWR,8
7/23/15,1168,EWR,0
7/23/15,1178,PDX,4
7/23/15,1182,LAX,36
7/23/15,1185,EWR,9
7/23/15,1192,LAX,45
7/23/15,1197,IAH,21
7/23/15,1216,LAS,49
7/23/15,1227,EWR,-5
7/23/15,1247,SAN,19
7/23/15,1250,IAH,-3
7/23/15,1252,MCO,1
7/23/15,1257,ANC,2
7/23/15,1263,MCO,7
7/23/15,1273,OGG,7
7/23/15,1401,SAN,-5
7/23/15,1415,PDX,1
7/23/15,1438,EWR,3
7/23/15,1453,SEA,10
7/23/15,1454,DEN,35
7/23/15,1474,DEN,-2
7/23/15,1497,SEA,-3
7/23/15,1499,IAD,-3
7/23/15,1517,SAN,13
7/23/15,1523,SEA,-2
7/23/15,1526,SEA,6
7/23/15,1531,RDU,78
7/23/15,1563,ORD,-5
7/23/15,1579,LAX,19
7/23/15,1583,EWR,337
7/23/15,1586,ORD,5
7/23/15,1591,ORD,-6
7/23/15,1593,EWR,-4
7/23/15,1602,ATL,20
7/23/15,1614,LAS,0
7/23/15,1616,SEA,15
7/23/15,1641,IAD,8
7/23/15,1645,IAD,58
7/23/15,1660,DEN,-4
7/23/15,1662,ORD,18
7/23/15,1668,ORD,2
7/23/15,1670,HNL,-3
7/23/15,1671,SAN,-6
7/23/15,1674,EWR,7
7/23/15,1681,PHL,37
7/23/15,1683,EWR,3
7/23/15,1684,LIH,0
7/23/15,1686,DCA,10
7/23/15,1699,ATL,75
7/23/15,1710,LAX,25
7/23/15,1717,ORD,119
7/23/15,1721,KOA,-2
7/23/15,1723,KOA,-6
7/23/15,1725,OGG,3
7/23/15,1727,IND,84
7/23/15,1728,ORD,-1
7/23/15,1731,BOS,4
7/23/15,1742,EWR,29
7/23/15,1748,AUS,82
7/23/15,1751,LAS,-4
7/23/15,1754,EWR,2
7/23/15,1774,IAD,0
7/23/15,1780,SEA,3
7/23/15,1796,IAD,55
7/23/15,1900,PHL,-1
7/23/15,1914,IAH,26
7/23/15,1916,DEN,5
7/23/15,1922,EWR,-2
7/23/15,1927,IAH,4
7/23/15,1928,ORD,90
7/23/15,1937,IAH,7
7/23/15,1942,LAX,96
7/23/15,1944,EWR,188
7/23/15,1946,BOS,-2
7/23/15,1947,BWI,14
7/23/15,1950,CLE,48
7/23/15,1957,MCO,16
7/23/15,1960,LAX,438
7/23/15,1970,ORD,11
7/23/15,1973,ORD,64
7/23/15,1975,FLL,0
7/23/15,1984,PDX,41
7/23/15,1993,IAD,-3
7/23/15,2000,PHX,-3
7/24/15,72,LAX,2
7/24/15,73,HNL,5
7/24/15,205,PDX,4
7/24/15,217,BOS,-1
7/24/15,237,STL,6
7/24/15,249,IAD,0
7/24/15,258,MSP,14
7/24/15,268,SNA,3
7/24/15,276,EWR,-4
7/24/15,294,DFW,0
7/24/15,300,HNL,28
7/24/15,309,IAD,0
7/24/15,318,DEN,-4
7/24/15,322,IAH,89
7/24/15,325,BOS,0
7/24/15,330,AUS,-9
7/24/15,331,DEN,51
7/24/15,351,SEA,-4
7/24/15,355,IAD,135
7/24/15,361,LIH,-4
7/24/15,367,ORD,-5
7/24/15,394,LAS,9
7/24/15,401,CLE,-4
7/24/15,414,SAN,1
7/24/15,427,OGG,275
7/24/15,444,BOS,8
7/24/15,477,ORD,-5
7/24/15,478,LAX,-9
7/24/15,479,LAX,6
7/24/15,480,PIT,42
7/24/15,486,IAD,13
7/24/15,497,SLC,-5
7/24/15,502,JFK,11
7/24/15,522,PDX,-4
7/24/15,525,LAS,-5
7/24/15,569,AUS,-1
7/24/15,572,ORD,-6
7/24/15,579,DEN,-3
7/24/15,580,PDX,18
7/24/15,583,LAS,-4
7/24/15,591,IAH,-6
7/24/15,611,SEA,12
7/24/15,614,SNA,4
7/24/15,620,ORD,-3
7/24/15,624,ORD,61
7/24/15,637,JFK,9
7/24/15,650,AUS,11
7/24/15,663,HNL,251
7/24/15,677,RNO,-3
7/24/15,691,SAN,-3
7/24/15,693,IAH,-3
7/24/15,704,JFK,-1
7/24/15,734,ORD,-6
7/24/15,753,DEN,4
7/24/15,758,JFK,18
7/24/15,760,JFK,-4
7/24/15,778,ORD,-8
7/24/15,788,BOS,45
7/24/15,820,ORD,28
7/24/15,824,JFK,26
7/24/15,864,RNO,-1
7/24/15,887,LAX,3
7/24/15,898,JFK,-2
7/24/15,1004,LAX,-5
7/24/15,1029,DFW,17
7/24/15,1038,LAS,2
7/24/15,1052,EWR,19
7/24/15,1062,MSP,2
7/24/15,1073,BOS,23
7/24/15,1084,SEA,30
7/24/15,1091,DEN,10
7/24/15,1092,LAS,-4
7/24/15,1109,DEN,12
7/24/15,1118,EWR,13
7/24/15,1120,IAH,23
7/24/15,1122,HNL,4
7/24/15,1124,SEA,-5
7/24/15,1135,RDU,2
7/24/15,1149,EWR,-1
7/24/15,1168,EWR,-2
7/24/15,1178,PDX,2
7/24/15,1180,LAX,35
7/24/15,1182,LAX,1
7/24/15,1185,EWR,-1
7/24/15,1197,IAH,1
7/24/15,1204,IAH,8
7/24/15,1216,LAS,-8
7/24/15,1227,EWR,-1
7/24/15,1240,IAH,6
7/24/15,1247,SAN,9
7/24/15,1250,IAH,-1
7/24/15,1252,MCO,-1
7/24/15,1257,ANC,4
7/24/15,1263,MCO,0
7/24/15,1273,OGG,5
7/24/15,1401,SAN,81
7/24/15,1415,PDX,91
7/24/15,1438,EWR,7
7/24/15,1454,DEN,72
7/24/15,1474,DEN,-2
7/24/15,1497,SEA,1
7/24/15,1499,IAD,5
7/24/15,1517,SAN,14
7/24/15,1523,SEA,8
7/24/15,1526,SEA,-2
7/24/15,1531,RDU,-1
7/24/15,1563,ORD,-4
7/24/15,1579,LAX,-4
7/24/15,1583,EWR,-3
7/24/15,1586,ORD,-4
7/24/15,1591,ORD,0
7/24/15,1593,EWR,-1
7/24/15,1600,IAD,27
7/24/15,1602,ATL,0
7/24/15,1614,LAS,0
7/24/15,1616,SEA,88
7/24/15,1641,IAD,-6
7/24/15,1645,IAD,3
7/24/15,1660,DEN,6
7/24/15,1662,ORD,7
7/24/15,1668,ORD,36
7/24/15,1670,HNL,15
7/24/15,1671,SAN,0
7/24/15,1674,EWR,7
7/24/15,1681,PHL,21
7/24/15,1683,EWR,0
7/24/15,1684,LIH,39
7/24/15,1686,DCA,14
7/24/15,1699,ATL,21
7/24/15,1710,LAX,6
7/24/15,1717,ORD,16
7/24/15,1721,KOA,0
7/24/15,1723,KOA,-2
7/24/15,1725,OGG,-2
7/24/15,1727,IND,-6
7/24/15,1731,BOS,12
7/24/15,1742,EWR,183
7/24/15,1748,AUS,34
7/24/15,1751,LAS,-3
7/24/15,1754,EWR,36
7/24/15,1756,BOS,0
7/24/15,1774,IAD,-4
7/24/15,1796,IAD,64
7/24/15,1900,PHL,4
7/24/15,1914,IAH,28
7/24/15,1916,DEN,12
7/24/15,1922,EWR,-4
7/24/15,1927,IAH,1
7/24/15,1928,ORD,6
7/24/15,1937,IAH,28
7/24/15,1942,LAX,57
7/24/15,1944,EWR,2
7/24/15,1946,BOS,0
7/24/15,1947,BWI,30
7/24/15,1950,CLE,0
7/24/15,1957,MCO,-1
7/24/15,1958,EWR,7
7/24/15,1960,LAX,1
7/24/15,1970,ORD,37
7/24/15,1973,ORD,11
7/24/15,1975,FLL,7
7/24/15,1982,SEA,53
7/24/15,1984,PDX,4
7/24/15,1993,IAD,0
7/24/15,2000,PHX,45
7/25/15,72,LAX,8
7/25/15,73,HNL,-2
7/25/15,205,PDX,4
7/25/15,229,IAH,44
7/25/15,234,IAH,-8
7/25/15,249,IAD,-3
7/25/15,256,AUS,89
7/25/15,268,SNA,-4
7/25/15,277,SNA,-5
7/25/15,300,HNL,41
7/25/15,309,IAD,4
7/25/15,317,IND,5
7/25/15,329,DEN,17
7/25/15,331,DEN,0
7/25/15,351,SEA,-3
7/25/15,353,RDU,-6
7/25/15,358,PDX,22
7/25/15,361,LIH,-4
7/25/15,378,IAH,5
7/25/15,384,PHL,0
7/25/15,390,ORD,-4
7/25/15,401,CLE,0
7/25/15,422,BOS,-7
7/25/15,444,BOS,23
7/25/15,466,IAH,9
7/25/15,478,LAX,-5
7/25/15,479,LAX,-3
7/25/15,485,ORD,-1
7/25/15,497,SLC,-4
7/25/15,522,PDX,-3
7/25/15,525,LAS,53
7/25/15,526,DEN,8
7/25/15,540,DEN,16
7/25/15,560,DFW,-4
7/25/15,580,PDX,97
7/25/15,599,BOS,-4
7/25/15,614,SNA,19
7/25/15,618,IAH,1
7/25/15,624,ORD,21
7/25/15,626,ORD,1
7/25/15,637,JFK,-2
7/25/15,650,AUS,2
7/25/15,663,HNL,3
7/25/15,693,IAH,-4
7/25/15,710,DEN,-2
7/25/15,721,EWR,-2
7/25/15,758,JFK,-3
7/25/15,760,JFK,6
7/25/15,768,BOS,-2
7/25/15,814,LAX,-7
7/25/15,824,JFK,2
7/25/15,1004,LAX,-3
7/25/15,1021,EWR,0
7/25/15,1060,IAH,15
7/25/15,1072,IAD,13
7/25/15,1073,BOS,-1
7/25/15,1091,DEN,21
7/25/15,1092,LAS,6
7/25/15,1111,EWR,-4
7/25/15,1118,EWR,-5
7/25/15,1120,ATL,52
7/25/15,1122,HNL,13
7/25/15,1135,RDU,34
7/25/15,1143,PIT,5
7/25/15,1159,CLE,51
7/25/15,1168,EWR,3
7/25/15,1173,HNL,-3
7/25/15,1177,ORD,6
7/25/15,1189,ORD,6
7/25/15,1197,IAH,-8
7/25/15,1204,IAH,16
7/25/15,1211,ORD,2
7/25/15,1227,EWR,29
7/25/15,1246,KOA,7
7/25/15,1252,MCO,-1
7/25/15,1255,SAN,15
7/25/15,1257,ANC,-2
7/25/15,1263,LAX,-2
7/25/15,1273,OGG,20
7/25/15,1276,LAX,-2
7/25/15,1283,SAN,31
7/25/15,1288,IAD,1
7/25/15,1440,DFW,3
7/25/15,1447,DEN,17
7/25/15,1453,SEA,6
7/25/15,1523,SEA,0
7/25/15,1526,SEA,4
7/25/15,1581,OGG,25
7/25/15,1600,KOA,2
7/25/15,1601,MCO,39
7/25/15,1608,EWR,13
7/25/15,1614,LAS,15
7/25/15,1645,IAD,0
7/25/15,1662,ORD,14
7/25/15,1668,ORD,-1
7/25/15,1670,HNL,1
7/25/15,1684,LIH,-3
7/25/15,1686,DCA,46
7/25/15,1710,LAX,41
7/25/15,1721,KOA,28
7/25/15,1723,KOA,2
7/25/15,1725,OGG,59
7/25/15,1728,ORD,114
7/25/15,1734,OGG,-1
7/25/15,1742,EWR,1
7/25/15,1749,OGG,-5
7/25/15,1751,LAS,-3
7/25/15,1754,EWR,-1
7/25/15,1756,BOS,-1
7/25/15,1773,DEN,-2
7/25/15,1774,IAD,-1
7/25/15,1796,IAD,5
7/25/15,1866,PHX,-4
7/25/15,1900,PHL,1
7/25/15,1909,SEA,-3
7/25/15,1912,BOS,-2
7/25/15,1922,EWR,-3
7/25/15,1930,IAD,-2
7/25/15,1937,IAH,5
7/25/15,1942,LAX,8
7/25/15,1944,EWR,55
7/25/15,1947,BWI,-8
7/25/15,1957,MCO,3
7/25/15,1970,ORD,1
7/25/15,1973,ORD,1
7/25/15,1975,FLL,0
7/25/15,1984,PDX,2
7/25/15,2000,PHX,48
7/26/15,72,LAX,-1
7/26/15,73,HNL,4
7/26/15,205,PDX,-10
7/26/15,217,EWR,8
7/26/15,244,PDX,-5
7/26/15,249,IAD,-1
7/26/15,256,AUS,-1
7/26/15,258,MSP,56
7/26/15,267,PHL,20
7/26/15,268,SNA,2
7/26/15,276,EWR,-6
7/26/15,277,SNA,34
7/26/15,281,LAX,38
7/26/15,294,DFW,7
7/26/15,300,HNL,117
7/26/15,317,IND,-9
7/26/15,329,DEN,-4
7/26/15,331,DEN,24
7/26/15,353,DEN,20
7/26/15,355,IAD,-5
7/26/15,361,LIH,-4
7/26/15,392,LAS,5
7/26/15,395,LAS,-5
7/26/15,399,RDU,5
7/26/15,401,CLE,-6
7/26/15,444,BOS,2
7/26/15,477,ORD,9
7/26/15,480,PIT,1
7/26/15,497,SLC,2
7/26/15,498,SAN,-6
7/26/15,500,ORD,2
7/26/15,502,JFK,32
7/26/15,522,PDX,12
7/26/15,540,DEN,15
7/26/15,569,AUS,53
7/26/15,572,ORD,5
7/26/15,579,DEN,-4
7/26/15,580,PDX,9
7/26/15,583,LAS,-7
7/26/15,599,BOS,-2
7/26/15,614,SNA,16
7/26/15,618,IAH,16
7/26/15,637,JFK,61
7/26/15,650,AUS,-5
7/26/15,663,HNL,2
7/26/15,681,LAX,31
7/26/15,704,JFK,-1
7/26/15,710,DEN,22
7/26/15,718,SAN,-4
7/26/15,741,EWR,11
7/26/15,743,BOS,33
7/26/15,750,LAX,31
7/26/15,758,JFK,-5
7/26/15,760,JFK,-1
7/26/15,796,LAS,-3
7/26/15,824,JFK,-7
7/26/15,834,DEN,-4
7/26/15,864,RNO,74
7/26/15,887,LAX,4
7/26/15,898,JFK,4
7/26/15,1029,DFW,26
7/26/15,1038,LAS,24
7/26/15,1060,IAH,3
7/26/15,1073,BOS,0
7/26/15,1111,EWR,-3
7/26/15,1120,IAH,51
7/26/15,1122,HNL,13
7/26/15,1159,LAS,-5
7/26/15,1161,ORD,20
7/26/15,1168,EWR,21
7/26/15,1173,HNL,-3
7/26/15,1182,DCA,-2
7/26/15,1183,LAS,51
7/26/15,1185,EWR,20
7/26/15,1197,IAH,0
7/26/15,1204,IAH,15
7/26/15,1227,EWR,3
7/26/15,1250,IAH,2
7/26/15,1252,MCO,7
7/26/15,1255,SAN,-2
7/26/15,1257,ANC,46
7/26/15,1263,MCO,2
7/26/15,1273,OGG,53
7/26/15,1276,LAX,66
7/26/15,1415,PDX,4
7/26/15,1438,EWR,15
7/26/15,1447,DEN,-2
7/26/15,1451,SEA,30
7/26/15,1453,SEA,113
7/26/15,1454,DEN,-1
7/26/15,1457,IAH,-5
7/26/15,1523,SEA,6
7/26/15,1526,SEA,77
7/26/15,1563,ORD,5
7/26/15,1570,BOS,4
7/26/15,1572,SAN,7
7/26/15,1586,ORD,-3
7/26/15,1591,ORD,-1
7/26/15,1602,ATL,59
7/26/15,1608,EWR,-2
7/26/15,1616,SEA,-5
